City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
704,Roebourne,AU,-20.7833,117.1333,67.55,23,2,20.94,clear sky
705,Stanger,ZA,-29.3282,31.2895,49.89,90,0,4.99,clear sky
706,Virginia Beach,US,36.8529,-75.978,78.03,78,0,4.61,clear sky
707,Port Blair,IN,11.6667,92.75,77.04,94,100,13.8,moderate rain
708,Gunjur,GM,13.2019,-16.7339,75.27,94,40,0.0,moderate rain
709,Northam,GB,51.0333,-4.2167,54.61,92,81,8.14,broken clouds
710,Hamilton,US,39.1834,-84.5333,81.21,66,0,0.0,clear sky
711,Thinadhoo,MV,0.5333,72.9333,82.02,73,26,3.8,scattered clouds
712,Port Hedland,AU,-20.3167,118.5667,71.65,16,0,19.57,clear sky
713,Namibe,AO,-15.1961,12.1522,63.09,70,0,9.53,clear sky
714,Ichihara,JP,35.5167,140.0833,90.05,77,100,18.81,overcast clouds
715,Innisfail,AU,-17.5333,146.0333,62.64,90,100,6.4,overcast clouds
716,Manuk Mangkaw,PH,4.8,119.85,83.86,71,100,3.36,overcast clouds
717,Tadine,NC,-21.55,167.8833,77.36,70,100,14.34,overcast clouds
718,Corralillo,CU,22.9819,-80.5856,79.95,85,8,8.55,clear sky
719,Maldonado,UY,-34.6667,-54.9167,52.99,99,97,5.26,overcast clouds
720,Riberalta,BO,-10.9833,-66.1,77.18,60,24,1.77,few clouds
721,Zlocieniec,PL,53.5329,16.0113,54.9,91,6,2.82,clear sky
722,Obo,CF,5.3998,26.4869,64.72,97,74,1.86,broken clouds
723,Itarema,BR,-2.9248,-39.9167,74.5,88,55,8.41,broken clouds
724,Evensk,RU,61.95,159.2333,58.32,69,53,9.64,broken clouds
725,Samana,DO,19.2056,-69.3369,78.37,89,84,7.87,broken clouds
726,Wewak,PG,-3.5534,143.6268,86.29,63,61,5.01,broken clouds
727,Aquiraz,BR,-3.9014,-38.3911,77.09,89,33,8.66,scattered clouds
728,Vanavara,RU,60.34,102.2797,64.8,61,100,2.98,overcast clouds
729,Gat,IL,31.61,34.7642,75.4,79,0,2.84,clear sky
730,Emerald,AU,-23.5333,148.1667,58.33,64,77,5.41,broken clouds
731,Linguere,SN,15.3953,-15.1193,84.07,60,93,8.55,overcast clouds
732,Buenos Aires,AR,-34.6132,-58.3772,53.28,93,100,5.75,overcast clouds
733,Honningsvag,NO,70.9821,25.9704,49.75,93,20,3.44,few clouds
734,Springbok,ZA,-29.6643,17.8865,39.42,88,23,2.53,few clouds
735,Port Shepstone,ZA,-30.7414,30.455,61.43,82,5,6.2,clear sky
736,Stornoway,GB,58.2093,-6.3865,49.96,92,40,9.22,scattered clouds
737,Saint-Junien,FR,45.8833,0.9,63.18,80,18,2.84,few clouds
738,Chilliwack,CA,49.1747,-121.9443,66.25,72,38,4.61,scattered clouds
739,Kununurra,AU,-15.7667,128.7333,69.78,24,9,19.57,clear sky
740,Natchitoches,US,31.7668,-93.1335,86.85,74,75,0.0,broken clouds
741,Camana,PE,-16.6228,-72.7111,60.71,86,99,6.93,overcast clouds
742,Lulea,SE,65.5842,22.1547,62.67,88,75,8.05,broken clouds
743,Yulara,AU,-25.2406,130.9889,55.96,28,0,11.1,clear sky
744,Zaozerne,UA,45.1582,33.2787,70.05,61,3,6.91,clear sky
745,Buraydah,SA,26.326,43.975,82.85,15,98,9.8,overcast clouds
746,Mogzon,RU,51.7435,111.9606,71.1,45,71,10.78,broken clouds
747,Tangzhai,CN,34.4328,116.5911,75.85,95,100,7.74,moderate rain
748,Yumen,CN,40.2833,97.2,85.96,11,0,5.7,clear sky
749,Kimbe,PG,-5.5502,150.1429,86.7,69,100,3.76,light rain
750,Misratah,LY,32.3754,15.0925,79.03,77,0,7.49,clear sky
751,Marsh Harbour,BS,26.5412,-77.0636,81.63,77,4,12.24,clear sky
752,Boiro,ES,42.65,-8.9,66.78,73,6,11.99,clear sky
753,Verkhnyaya Inta,RU,65.9811,60.3094,62.04,58,92,18.28,overcast clouds
754,Batagay-Alyta,RU,67.8006,130.4114,70.99,32,100,22.53,overcast clouds
755,Mnogovershinnyy,RU,53.9353,139.9242,83.75,44,5,1.61,clear sky
756,Mosetse,BW,-20.75,26.65,54.39,68,0,7.38,clear sky
757,General Roca,AR,-39.0333,-67.5833,46.62,38,28,9.6,scattered clouds
758,Azare,NG,11.6765,10.1948,76.68,76,96,7.54,overcast clouds
759,Plettenberg Bay,ZA,-34.0527,23.3716,54.01,64,0,3.83,clear sky
760,Imbituba,BR,-28.24,-48.6703,67.86,99,0,4.0,clear sky
761,Carnot,CF,4.9409,15.8665,67.75,97,100,2.06,overcast clouds
762,Kirksville,US,40.1948,-92.5833,84.15,77,0,5.75,clear sky
763,Miraflores,MX,19.2167,-98.8083,66.87,88,100,4.0,overcast clouds
764,Turukhansk,RU,65.8167,87.9833,58.44,50,100,9.44,overcast clouds
765,Egvekinot,RU,66.3167,-179.1667,46.51,75,94,5.53,overcast clouds
766,Bam,IR,29.106,58.357,87.28,21,79,20.22,broken clouds
767,Pervomayskoye,RU,43.919,46.7102,74.75,38,39,13.6,scattered clouds
768,Sorland,NO,67.667,12.6934,55.26,95,100,12.3,overcast clouds
769,Sawakin,SD,19.1059,37.3321,90.45,47,10,15.95,clear sky
770,Bulgan,MN,48.8125,103.5347,55.08,82,98,7.78,overcast clouds
771,Ivanteyevka,RU,55.9711,37.9208,66.74,72,13,5.06,few clouds
772,Banda Aceh,ID,5.5577,95.3222,85.05,64,100,7.96,overcast clouds
773,Russellville,US,35.2784,-93.1338,87.06,70,79,3.09,broken clouds
774,Tikaitnagar,IN,26.95,81.5833,94.28,48,22,10.65,moderate rain
775,Nara,JP,34.6851,135.8049,79.97,95,100,2.04,overcast clouds
776,Sirjan,IR,29.452,55.6814,81.7,28,89,5.03,overcast clouds
777,Rio Grande,BR,-32.035,-52.0986,61.95,96,89,6.8,moderate rain
778,Avera,US,33.194,-82.5271,78.55,76,79,6.38,broken clouds
779,Malinovskiy,RU,61.1953,62.8397,54.93,52,100,3.69,overcast clouds
780,Troitskoye,RU,52.9821,84.6757,70.9,52,75,6.2,broken clouds
781,Otjimbingwe,NA,-22.35,16.1333,54.01,65,0,1.63,clear sky
782,Nioro,GM,13.35,-15.75,78.71,82,98,5.17,overcast clouds
783,Jalu,LY,29.0331,21.5482,76.91,34,0,7.02,clear sky
784,Castro Daire,PT,40.8984,-7.9338,62.35,87,0,3.38,clear sky
785,Sampit,ID,-2.5333,112.95,88.23,55,28,2.91,scattered clouds
786,Kviteseid,NO,59.4022,8.4927,44.83,85,91,4.07,overcast clouds
787,Nieuw Amsterdam,SR,5.8833,-55.0833,77.16,91,94,6.4,light rain
788,Southbridge,US,42.0751,-72.0334,68.61,73,100,3.11,overcast clouds
789,Constantine,DZ,36.365,6.6147,74.61,43,0,0.0,clear sky
790,Middlebury,US,44.0153,-73.1673,65.48,83,0,0.0,clear sky
791,Moyale,KE,3.5167,39.0584,60.15,92,81,7.23,broken clouds
792,Am Timan,TD,11.0297,20.2827,76.37,74,100,4.76,overcast clouds
793,Yatou,CN,37.15,122.3833,83.3,69,78,7.92,broken clouds
794,Shirvan,AZ,39.9509,48.8994,73.44,52,0,1.74,clear sky
795,Fort Myers Beach,US,26.452,-81.9481,86.02,80,14,5.19,few clouds
796,Point Fortin,TT,10.1833,-61.6833,76.89,83,100,11.83,overcast clouds
797,Cotonou,BJ,6.3654,2.4183,78.78,89,75,14.97,broken clouds
798,Pappadatai,GR,39.3133,20.7925,69.42,41,0,5.68,clear sky
799,Suciu De Sus,RO,47.4333,24.0333,65.19,69,8,3.98,clear sky
800,Owosso,US,42.9978,-84.1766,79.52,53,75,5.75,broken clouds
801,Karaton,ID,-6.3424,106.1045,85.86,62,49,3.53,scattered clouds
802,Kiruna,SE,67.8557,20.2251,54.52,88,75,3.44,broken clouds
803,Petukhovo,RU,55.0692,67.9019,53.02,86,100,17.29,overcast clouds
804,Scarborough,GB,54.2797,-0.4044,51.17,86,25,4.0,scattered clouds
805,Havelock,US,34.8791,-76.9013,80.58,92,0,4.61,clear sky
806,Ajdabiya,LY,30.7554,20.2263,75.38,77,0,8.19,clear sky
807,Key West,US,24.5557,-81.7826,84.99,74,20,12.66,few clouds
808,Sokoni,TZ,-6.4333,39.55,75.2,75,10,16.08,light rain
809,Paita,PE,-5.0892,-81.1144,63.75,83,86,12.3,overcast clouds
810,Taga,RO,46.95,24.05,63.32,70,28,2.28,scattered clouds
811,Venice,US,27.0998,-82.4543,85.98,86,40,5.75,scattered clouds
812,Teixeira,BR,-7.2228,-37.2542,64.8,90,33,10.78,scattered clouds
813,La Palma,US,33.8464,-118.0467,78.31,70,0,6.91,clear sky
814,Damghan,IR,36.1683,54.348,65.44,47,0,4.18,clear sky
815,Imeni Babushkina,RU,59.7573,43.1285,61.88,63,28,3.33,scattered clouds
816,Lisiy Nos,RU,60.0169,30.0201,65.07,88,100,5.99,heavy intensity rain
817,Haradok,BY,55.4624,29.9816,68.11,96,18,4.12,few clouds
818,Sile,TR,41.1754,29.6133,65.07,72,0,10.54,clear sky
819,Dinguiraye,GN,11.3,-10.7167,69.1,97,46,2.89,light rain
820,Marshfield,US,44.6689,-90.1718,69.75,94,100,0.0,mist
821,Ketchikan,US,55.3422,-131.6461,64.87,72,0,14.97,clear sky
822,Baruun-Urt,MN,46.6806,113.2792,75.7,52,100,5.66,overcast clouds
823,Shenyang,CN,41.7922,123.4328,80.62,74,100,4.47,overcast clouds
824,Okha,RU,53.5739,142.9478,72.75,59,53,10.22,broken clouds
825,Tual,ID,-5.6667,132.75,79.81,77,98,20.98,overcast clouds
826,Sanandaj,IR,35.3144,46.9923,62.62,39,0,9.22,clear sky
827,Margate,GB,51.3813,1.3862,60.69,66,69,5.01,broken clouds
828,Manokwari,ID,-0.8667,134.0833,83.59,69,55,5.73,broken clouds
829,Prabumulih,ID,-3.45,104.25,85.12,70,84,3.31,broken clouds
830,Lodja,CD,-3.4833,23.4333,72.91,43,66,0.74,broken clouds
831,Dalbandin,PK,28.8947,64.4101,87.6,44,92,6.46,overcast clouds
832,Carlos Chagas,BR,-17.7031,-40.7664,63.95,96,0,2.57,clear sky
833,Morgan City,US,29.6994,-91.2068,81.0,88,100,4.14,overcast clouds
834,Xifeng,CN,42.7372,124.7222,80.64,78,32,8.68,scattered clouds
835,Illapel,CL,-31.6308,-71.1653,48.74,66,0,2.48,clear sky
836,Copiapo,CL,-27.3667,-70.3333,46.09,51,94,1.12,overcast clouds
837,Gbarnga,LR,6.9956,-9.4722,67.89,99,98,0.81,overcast clouds
838,Katherine,AU,-14.4667,132.2667,68.32,34,34,16.11,scattered clouds
839,Beisfjord,NO,68.3751,17.5988,63.05,77,74,6.44,broken clouds
840,Collie,AU,-33.3667,116.15,51.96,96,100,3.51,light rain
841,Ha Giang,VN,22.8333,104.9833,81.43,96,99,0.6,overcast clouds
842,Vyritsa,RU,59.4078,30.3481,62.11,96,99,3.38,overcast clouds
843,Kalmunai,LK,7.4167,81.8167,85.77,59,100,12.59,overcast clouds
844,Missoula,US,47.0166,-113.8009,63.0,70,76,2.53,broken clouds
845,Nador,MA,35.174,-2.9287,78.87,69,0,2.3,clear sky
846,Castrillon,ES,43.3979,-6.7922,58.12,99,92,4.41,overcast clouds
847,Witu,KE,-2.3889,40.4382,74.23,80,32,12.06,scattered clouds
848,Kahului,US,20.8947,-156.47,76.96,88,83,10.0,broken clouds
849,Umm Kaddadah,SD,13.6017,26.6876,78.53,60,78,12.44,broken clouds
850,Port Townsend,US,48.117,-122.7605,64.81,80,100,10.0,overcast clouds
851,El Carmen,CO,8.5106,-73.4478,67.46,88,100,4.23,overcast clouds
852,Skibbereen,IE,51.55,-9.2667,57.11,95,41,7.45,scattered clouds
853,Kichmengskiy Gorodok,RU,59.9816,45.7854,59.83,63,46,2.84,scattered clouds
854,Almaty,KZ,43.25,76.95,62.51,88,100,4.47,overcast clouds
855,Baykit,RU,61.67,96.37,67.24,48,15,3.96,few clouds
856,Wanning,CN,18.8003,110.3967,88.38,66,100,8.72,overcast clouds
857,Gizo,SB,-8.103,156.8419,84.88,68,98,6.78,overcast clouds
858,Vredendal,ZA,-31.6683,18.5012,48.69,84,0,4.61,clear sky
859,Santa Quiteria Do Maranhao,BR,-3.5156,-42.5467,74.75,84,81,1.36,broken clouds
860,Griffith,US,41.5284,-87.4237,77.9,84,0,11.5,clear sky
861,Zhigansk,RU,66.7697,123.3711,58.75,54,97,15.28,overcast clouds
862,Poli,TZ,-3.3333,36.8,51.19,94,65,3.09,broken clouds
863,Saravan,AM,39.7196,45.6483,51.39,72,1,6.02,clear sky
864,Merrill,US,45.1805,-89.6835,67.1,98,100,0.0,mist
865,Iki-Burul,RU,45.8208,44.6472,72.3,47,44,6.15,scattered clouds
866,Monforte De Lemos,ES,42.5216,-7.5142,62.56,99,54,2.8,broken clouds
867,Bay Roberts,CA,47.5999,-53.2648,58.75,83,0,7.0,clear sky
868,Shenjiamen,CN,29.9576,122.298,81.28,86,100,24.45,overcast clouds
869,Birjand,IR,32.8663,59.2211,70.27,24,51,13.8,broken clouds
870,Karangampel,ID,-6.4622,108.4519,84.94,70,72,4.07,broken clouds
871,Beberibe,BR,-4.1797,-38.1306,74.5,90,39,9.64,scattered clouds
872,Kaduna,NG,10.5222,7.4383,70.05,92,100,5.95,overcast clouds
873,Ingham,US,42.6,-84.3833,78.75,65,75,4.61,light rain
874,Bergerac,FR,44.8333,0.5,63.77,88,0,4.61,clear sky
875,Bud,US,39.447,-86.1758,80.87,76,98,7.56,overcast clouds
876,Selma,US,36.5708,-119.6121,86.23,38,0,7.16,clear sky
877,Pangkalanbuun,ID,-2.6833,111.6167,88.72,49,63,2.95,broken clouds
878,Panguna,PG,-6.3164,155.4848,83.77,52,73,3.53,broken clouds
879,Kelo,TD,9.3086,15.8066,73.56,89,86,4.29,overcast clouds
880,Kiomboi,TZ,-4.2667,34.3667,53.74,75,5,7.05,clear sky
881,Avare,BR,-23.0986,-48.9258,58.64,57,24,2.82,few clouds
882,Busayra,JO,30.7376,35.6078,67.14,56,0,4.25,clear sky
883,Saumur,FR,47.3333,-0.25,55.04,89,0,6.71,clear sky
884,Lakatoro,VU,-16.0999,167.4164,81.16,79,91,18.37,overcast clouds
885,Palmer,US,42.1584,-72.3287,68.5,73,75,0.0,broken clouds
886,Xinmin,CN,41.9908,122.8253,81.45,78,88,13.78,overcast clouds
887,Diapaga,BF,12.0708,1.7889,77.2,75,83,7.45,light rain
888,Cascais,PT,38.6979,-9.4215,65.52,73,38,13.0,scattered clouds
889,Oranjestad,AW,12.524,-70.027,80.55,83,75,17.27,broken clouds
890,Tchibanga,GA,-2.85,11.0333,64.33,94,6,0.25,clear sky
891,Ust-Ishim,RU,57.6935,71.1665,52.54,84,100,11.9,overcast clouds
892,Andover,GB,51.2083,-1.4825,51.17,88,1,1.99,clear sky
893,Cannington,AU,-32.0167,115.95,54.14,91,100,5.75,light rain
894,Pakxan,LA,18.3778,103.6601,80.46,88,100,4.14,light rain
895,Ponta Delgada,PT,37.7333,-25.6667,67.5,72,75,2.3,broken clouds
896,Ballina,AU,-28.8667,153.5667,53.02,99,100,5.37,light rain
897,Calatayud,ES,41.3535,-1.6432,63.09,74,0,3.13,clear sky
898,Killybegs,IE,54.6333,-8.45,55.24,91,100,12.59,overcast clouds
899,Schruns,AT,47.0709,9.9475,53.69,100,100,1.61,overcast clouds
900,Kaeo,NZ,-35.1,173.7833,61.32,96,100,12.86,light rain
901,Kamenskiy,RU,50.8855,45.488,57.51,78,13,8.21,few clouds
902,Campeche,MX,19.0,-90.5,74.25,98,99,2.64,overcast clouds
903,Piraju,BR,-23.1936,-49.3839,61.9,60,10,3.36,clear sky
904,Serebryansk,KZ,49.6925,83.2892,65.07,71,100,6.78,overcast clouds
905,Chitrakonda,IN,18.1167,82.0833,78.51,78,97,1.86,overcast clouds
906,La Rioja,ES,42.25,-2.5,53.38,95,0,3.83,clear sky
907,Muisne,EC,0.6,-80.0333,73.36,88,100,10.38,light rain
908,Muros,ES,42.7762,-9.0603,67.08,77,9,12.53,clear sky
909,Neuquen,AR,-38.9516,-68.0591,53.49,26,0,13.8,clear sky
910,Kushima,JP,31.4583,131.2333,82.31,85,100,12.01,moderate rain
911,Sakakah,SA,29.9697,40.2064,81.97,34,0,11.07,clear sky
912,Edea,CM,3.8,10.1333,71.29,99,97,1.48,overcast clouds
913,Niquelandia,BR,-14.4739,-48.4597,62.91,45,0,3.47,clear sky
914,Jacarezinho,BR,-23.1606,-49.9694,62.53,60,4,3.22,clear sky
915,Mahon,ES,39.8885,4.2658,75.76,94,75,5.75,broken clouds
916,Tilichiki,RU,60.4667,166.1,52.5,76,95,4.47,overcast clouds
917,Haverfordwest,GB,51.8017,-4.9691,51.06,89,12,9.24,few clouds
918,Dahegam,IN,23.1667,72.8167,83.97,68,100,5.44,overcast clouds
919,Tomatlan,MX,19.9333,-105.25,78.03,91,100,2.13,overcast clouds
920,Moranbah,AU,-22.0016,148.0466,58.8,61,92,4.99,overcast clouds
921,Knysna,ZA,-34.0363,23.0471,53.46,65,0,3.98,clear sky
922,La Cruz,MX,23.9167,-106.9,82.27,74,30,3.06,scattered clouds
923,Malakal,SS,9.5334,31.6605,72.61,86,86,1.05,overcast clouds
924,Dunedin,NZ,-45.8742,170.5036,54.0,59,3,5.59,clear sky
925,Bandundu,CD,-3.3167,17.3667,71.37,53,3,4.56,clear sky
926,Grand-Lahou,CI,5.1367,-5.0242,75.02,86,80,8.05,light rain
927,Banjar,ID,-8.19,114.9675,86.85,68,45,2.08,scattered clouds
928,Amapa,BR,1.0,-52.0,69.82,99,6,2.21,clear sky
929,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.12,99,100,2.21,overcast clouds
930,Tarko-Sale,RU,64.9225,77.785,55.35,51,6,5.44,clear sky
931,Chara,RU,56.9064,118.2631,71.91,71,100,0.67,light rain
932,Fuerte,PH,17.5381,120.3644,86.11,72,100,4.07,overcast clouds
933,Port Alberni,CA,49.2413,-124.8028,60.12,92,100,4.0,light rain
934,Miri,MY,4.4148,114.0089,82.9,70,96,3.22,overcast clouds
935,Tabou,CI,4.423,-7.3528,75.74,81,100,6.6,overcast clouds
936,Alihe,CN,50.5667,123.7167,85.66,52,66,8.61,light rain
937,Severo-Yeniseyskiy,RU,60.3725,93.0408,61.83,59,91,2.28,overcast clouds
938,Ustrzyki Dolne,PL,49.4304,22.5938,56.98,89,24,2.98,few clouds
939,Shache,CN,38.4167,77.2406,90.25,16,0,9.82,clear sky
940,Huarmey,PE,-10.0681,-78.1522,62.29,85,49,8.41,scattered clouds
941,Jiujiang,CN,29.7333,115.9833,78.19,94,100,5.88,moderate rain
942,Merauke,ID,-8.4667,140.3333,78.78,88,100,15.12,overcast clouds
943,Danville,US,36.586,-79.395,76.77,81,89,1.01,overcast clouds
944,Yeniseysk,RU,58.4497,92.1703,69.13,57,9,3.47,clear sky
945,Opuwo,NA,-18.0607,13.84,55.71,46,0,4.92,clear sky
946,Acarau,BR,-2.8856,-40.12,75.33,86,44,9.73,scattered clouds
947,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.65,66,0,1.36,clear sky
948,Porto Novo,BJ,6.4965,2.6036,74.53,92,100,7.54,moderate rain
949,Nizhniy Odes,RU,63.6445,54.856,64.96,46,19,4.45,few clouds
950,Ojinaga,MX,29.5667,-104.4167,84.42,65,0,10.36,clear sky
951,Nyurba,RU,63.2842,118.3319,70.9,54,100,4.45,overcast clouds
952,Jiwani,PK,25.05,61.7417,83.05,79,100,14.05,light rain
953,Callaguip,PH,18.0714,120.4867,84.85,69,100,5.21,overcast clouds
954,Firminopolis,BR,-16.5819,-50.305,61.54,43,40,4.92,scattered clouds
955,Riyadh,SA,24.6877,46.7219,86.59,18,3,8.63,clear sky
956,Comonfort,MX,20.7167,-100.7667,70.21,70,19,6.62,few clouds
957,Doha,QA,25.2867,51.5333,85.98,79,85,0.0,haze
958,Ostersund,SE,63.1792,14.6357,52.61,93,89,25.01,overcast clouds
959,Veraval,IN,20.9,70.3667,81.9,89,100,17.54,light rain
960,Kiama,AU,-34.6833,150.8667,61.0,90,100,8.99,overcast clouds
961,Fethiye,TR,36.6217,29.1164,66.07,31,0,4.41,clear sky
962,La Quinta,US,33.6634,-116.31,95.25,22,0,8.99,clear sky
963,Suzhou,CN,31.3114,120.6181,92.98,54,45,6.51,scattered clouds
964,Dublin,US,37.7021,-121.9358,76.06,69,29,4.0,scattered clouds
965,Asilah,MA,35.465,-6.0348,67.96,87,0,6.93,clear sky
966,Suclayin,PH,15.7568,121.5503,87.58,66,92,5.23,moderate rain
967,San Rafael,AR,-34.6177,-68.3301,44.02,34,0,3.06,clear sky
968,Baijiantan,CN,45.6333,85.1833,80.13,43,100,28.27,overcast clouds
969,Guapi,CO,2.5708,-77.8854,74.14,95,100,4.63,moderate rain
970,Valentin Gomez Farias,MX,28.2167,-106.5833,76.95,42,51,5.32,broken clouds
971,Wasilla,US,61.5814,-149.4394,72.01,58,40,8.05,scattered clouds
972,Lae,PG,-6.7221,146.9847,85.19,64,100,7.56,overcast clouds
973,Kamloops,CA,50.6665,-120.3192,63.57,60,100,1.01,overcast clouds
974,Tazovskiy,RU,67.4667,78.7,50.61,56,33,6.6,scattered clouds
975,Khash,IR,28.2211,61.2158,81.01,27,98,5.84,overcast clouds
976,Arona,ES,28.0996,-16.681,63.12,72,20,8.05,few clouds
977,Tabuk,PH,17.4189,121.4443,87.17,65,94,2.95,overcast clouds
978,Ambovombe,MG,-25.1667,46.0833,61.63,79,0,3.51,clear sky
979,Lewistown,US,40.5992,-77.5714,72.34,97,0,0.0,clear sky
980,Qasigiannguit,GL,68.8193,-51.1922,44.85,76,80,5.61,broken clouds
981,Pokhara,NP,28.2333,83.9833,80.76,82,43,3.85,scattered clouds
982,Eganville,CA,45.5334,-77.0994,65.52,71,100,4.74,overcast clouds
983,Colomba,GT,14.7167,-91.7333,69.28,100,100,2.33,overcast clouds
984,Sawtell,AU,-30.3833,153.1,60.19,94,100,13.8,light rain
985,Ngozi,BI,-2.9075,29.8306,49.69,68,50,2.73,scattered clouds
986,Trofors,NO,65.5333,13.4063,55.27,95,100,2.91,overcast clouds
987,Kenai,US,60.5544,-151.2583,66.02,83,99,9.15,overcast clouds
988,Bethanien,NA,-26.502,17.1583,50.43,48,0,3.27,clear sky
989,Poyarkovo,RU,49.6,128.6833,83.19,71,95,4.7,light rain
990,Bertoua,CM,4.5833,13.6833,65.86,99,100,2.24,light rain
991,Matagami,CA,49.7502,-77.6328,51.82,89,100,2.51,overcast clouds
992,Cochrane,CA,51.1834,-114.4687,54.61,83,100,6.91,light rain
993,Uchiza,PE,-8.4592,-76.4633,70.16,80,22,3.18,few clouds
994,Santa Helena De Goias,BR,-17.8136,-50.5969,63.1,43,1,1.88,clear sky
995,Cobija,BO,-11.0267,-68.7692,77.77,52,72,1.74,broken clouds
996,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,66.25,40,0,3.56,clear sky
997,Bikaner,IN,28.0167,73.3,92.52,54,6,2.89,clear sky
998,Zyryanka,RU,65.75,150.85,83.59,34,57,18.1,broken clouds
999,Lensk,RU,60.7253,114.9278,59.07,97,100,7.85,moderate rain
1000,Arman,RU,59.7,150.1667,73.02,67,36,5.68,scattered clouds
1001,Minab,IR,27.1467,57.0801,87.8,76,95,1.92,overcast clouds
1002,La Paz Centro,NI,12.34,-86.6753,77.92,87,100,3.56,overcast clouds
1003,Payson,US,40.0444,-111.7321,80.1,16,0,8.12,clear sky
1004,Ranong,TH,9.9658,98.6348,79.92,86,100,13.89,overcast clouds
1005,Grasse,FR,43.6667,6.9167,70.25,76,0,3.44,clear sky
1006,Lesnoy,RU,57.6198,63.0784,49.35,68,100,10.22,overcast clouds
1007,Ugoofaaru,MV,5.6667,73.0,83.26,78,100,14.88,overcast clouds
1008,Edd,ER,13.9297,41.6925,87.28,69,100,2.04,overcast clouds
1009,Atoyac,MX,20.0167,-103.5333,67.87,89,91,4.74,overcast clouds
1010,Tahlequah,US,35.9154,-94.97,86.22,45,100,0.0,haze
1011,Conchal,BR,-22.3303,-47.1725,58.87,59,1,1.88,clear sky
1012,Rio De Janeiro,BR,-22.9028,-43.2075,68.36,65,0,4.14,clear sky
1013,Lubao,PH,14.9167,120.55,88.77,61,98,2.15,overcast clouds
1014,Kassala,SD,15.451,36.4,76.48,70,72,10.78,broken clouds
1015,Tucupita,VE,9.0622,-62.051,73.26,99,86,2.33,overcast clouds
1016,Karasjok,NO,69.4719,25.5112,59.81,83,96,4.79,overcast clouds
1017,Ilo,PE,-17.6394,-71.3375,59.88,84,91,6.4,overcast clouds
1018,Yining,CN,29.0361,114.5636,78.12,97,100,2.19,overcast clouds
1019,Salta,AR,-24.7859,-65.4117,48.58,83,13,3.0,few clouds
1020,Kuryk,KZ,43.2,51.65,71.74,66,25,12.82,scattered clouds
1021,Murwara,IN,23.85,80.4,87.01,63,11,9.06,few clouds
1022,Tavares,US,28.8042,-81.7256,82.99,82,50,3.44,scattered clouds
1023,Saint-Francois,FR,46.4154,3.9054,56.64,100,0,0.0,clear sky
1024,Kattivakkam,IN,13.2167,80.3167,86.09,74,100,15.46,overcast clouds
1025,Talaya,RU,61.3833,152.75,78.46,38,68,12.35,broken clouds
1026,Handan,CN,36.6006,114.4678,85.62,66,100,6.29,overcast clouds
1027,Iskateley,RU,67.6803,53.1512,58.37,72,84,10.22,broken clouds
1028,Togur,RU,58.3631,82.8265,66.27,63,73,10.0,broken clouds
1029,Conceicao Do Araguaia,BR,-8.2578,-49.2647,72.54,50,1,3.13,clear sky
1030,Vwawa,TZ,-9.1167,32.9333,48.34,95,4,3.31,clear sky
1031,Dire,ML,12.2833,-10.9667,74.07,95,89,2.66,light rain
1032,Yeppoon,AU,-23.1333,150.7333,53.38,92,100,3.51,moderate rain
1033,Salinas,US,36.6777,-121.6555,70.56,75,100,9.22,overcast clouds
1034,College,US,64.8569,-147.8028,86.0,42,68,1.01,broken clouds
1035,Fare,PF,-16.7,-151.0167,79.12,74,21,10.87,few clouds
1036,Funadhoo,MV,6.15,73.2667,82.96,79,84,15.79,broken clouds
1037,Anjozorobe,MG,-18.4,47.8667,54.41,96,96,6.38,light rain
1038,Chicama,PE,-7.8447,-79.1469,59.54,83,15,5.21,few clouds
1039,Lanzhou,CN,36.0564,103.7922,78.91,37,2,5.57,clear sky
1040,Puerto Ayacucho,VE,5.6639,-67.6236,74.71,92,24,0.38,few clouds
1041,Coahuayana,MX,18.7333,-103.6833,78.28,93,100,4.61,overcast clouds
1042,Naron,ES,43.5167,-8.1528,65.25,88,99,14.94,overcast clouds
1043,Igrim,RU,63.1906,64.4162,58.44,48,87,4.81,overcast clouds
1044,Pangai,TO,-19.8,-174.35,74.88,73,100,26.11,overcast clouds
1045,Milford,US,41.2223,-73.0565,72.77,69,45,3.0,scattered clouds
1046,Trinidad,BO,-14.8333,-64.9,76.33,60,100,3.02,overcast clouds
1047,Jackson,US,42.4165,-122.8345,69.71,84,100,5.75,overcast clouds
1048,Altayskoye,RU,51.9533,85.3325,76.48,40,37,4.41,scattered clouds
1049,Cradock,ZA,-32.1642,25.6192,51.87,53,40,4.23,scattered clouds
1050,Watsa,CD,3.0372,29.5355,61.54,98,35,1.48,scattered clouds
1051,Kandi,BJ,11.1342,2.9386,75.02,80,98,4.72,overcast clouds
1052,Oparino,RU,59.8518,48.2783,57.94,64,65,2.01,broken clouds
1053,Watertown,US,42.3709,-71.1828,70.95,67,0,0.0,clear sky
1054,Octeville,FR,49.6261,-1.6435,55.89,88,0,4.61,clear sky
1055,Teguldet,RU,57.3064,88.1667,69.78,51,8,8.66,clear sky
